# Time-averaged data for fix redRad1
# TimeStep c_layerRad1
709000 1
710000 1
711000 1
712000 1
713000 1
714000 1
715000 1
716000 1
717000 1
718000 1
719000 1
720000 1
721000 1
722000 1
723000 1
724000 1
725000 1
726000 1
727000 1
728000 1
729000 1
730000 1
731000 1
732000 1
733000 1
734000 1
735000 1
736000 1
737000 1
738000 1
739000 1
740000 1
741000 1
742000 1
743000 1
744000 1
745000 1
746000 1
747000 1
748000 1
749000 1
750000 1
751000 1
752000 1
753000 1
754000 1
755000 1
756000 1
757000 1
758000 1
759000 1
760000 1
761000 1
762000 1
763000 1
764000 1
765000 1
766000 1
767000 1
768000 1
769000 1
770000 1
771000 1
772000 1
773000 1
774000 1
775000 1
776000 1
777000 1
778000 1
779000 1
780000 1
781000 1
782000 1
783000 1
784000 1
785000 1
786000 1
787000 1
788000 1
789000 1
790000 1
791000 1
792000 1
793000 1
794000 1
795000 1
796000 1
797000 1
798000 1
799000 1
800000 1
801000 1
802000 1
803000 1
804000 1
805000 1
806000 1
807000 1
808000 1
809000 1
810000 1
811000 1
812000 1
813000 1
814000 1
815000 1
816000 1
817000 1
818000 1
819000 1
820000 1
821000 1
822000 1
823000 1
824000 1
825000 1
826000 1
827000 1
828000 1
829000 1
830000 1
831000 1
832000 1
833000 1
834000 1
835000 1
836000 1
837000 1
838000 1
839000 1
840000 1
841000 1
842000 1
843000 1
844000 1
845000 1
846000 1
847000 1
848000 1
849000 1
850000 1
851000 1
852000 1
853000 1
854000 1
855000 1
856000 1
857000 1
858000 1
859000 1
860000 1
861000 1
862000 1
863000 1
864000 1
865000 1
866000 1
867000 1
868000 1
869000 1
870000 1
871000 1
872000 1
873000 1
874000 1
875000 1
876000 1
877000 1
878000 1
879000 1
880000 1
881000 1
882000 1
883000 1
884000 1
885000 1
886000 1
887000 1
888000 1
889000 1
890000 1
891000 1
892000 1
893000 1
894000 1
895000 1
896000 1
897000 1
898000 1
899000 1
900000 1
901000 1
902000 1
903000 1
904000 1
905000 1
906000 1
907000 1
908000 1
909000 1
910000 1
911000 1
912000 1
913000 1
914000 1
915000 1
916000 1
917000 1
918000 1
919000 1
920000 1
921000 1
922000 1
923000 1
924000 1
925000 1
926000 1
927000 1
928000 1
929000 1
930000 1
931000 1
932000 1
933000 1
934000 1
935000 1
936000 1
937000 1
938000 1
939000 1
940000 1
941000 1
942000 1
943000 1
944000 1
945000 1
946000 1
947000 1
948000 1
949000 1
950000 1
951000 1
952000 1
953000 1
954000 1
955000 1
956000 1
957000 1
958000 1
959000 1
960000 1
961000 1
962000 1
963000 1
964000 1
965000 1
966000 1
967000 1
968000 1
969000 1
970000 1
971000 1
972000 1
973000 1
974000 1
975000 1
976000 1
977000 1
978000 1
979000 1
980000 1
981000 1
982000 1
983000 1
984000 1
985000 1
986000 1
987000 1
988000 1
989000 1
990000 1
991000 1
992000 1
993000 1
994000 1
995000 1
996000 1
997000 1
998000 1
999000 1
1000000 1
1001000 1
1002000 1
1003000 1
1004000 1
1005000 1
1006000 1
1007000 1
1008000 1
1009000 1
1010000 1
1011000 1
1012000 1
1013000 1
1014000 1
1015000 1
1016000 1
1017000 1
1018000 1
1019000 1
1020000 1
1021000 1
1022000 1
1023000 1
1024000 1
1025000 1
1026000 1
1027000 1
1028000 1
1029000 1
1030000 1
1031000 1
1032000 1
1033000 1
1034000 1
1035000 1
1036000 1
1037000 1
1038000 1
1039000 1
1040000 1
1041000 1
1042000 1
1043000 1
1044000 1
1045000 1
1046000 1
1047000 1
1048000 1
1049000 1
1050000 1
1051000 1
1052000 1
1053000 1
1054000 1
1055000 1
1056000 1
1057000 1
1058000 1
1059000 1
1060000 1
1061000 1
1062000 1
1063000 1
1064000 1
1065000 1
1066000 1
1067000 1
1068000 1
1069000 1
1070000 1
1071000 1
1072000 1
1073000 1
1074000 1
1075000 1
1076000 1
1077000 1
1078000 1
1079000 1
1080000 1
1081000 1
1082000 1
1083000 1
1084000 1
1085000 1
1086000 1
1087000 1
1088000 1
1089000 1
1090000 1
1091000 1
1092000 1
1093000 1
1094000 1
1095000 1
1096000 1
1097000 1
1098000 1
1099000 1
1100000 1
1101000 1
1102000 1
1103000 1
1104000 1
1105000 1
1106000 1
1107000 1
1108000 1
1109000 1
1110000 1
