# Time-averaged data for fix redRad4
# TimeStep c_layerRad4
226000 0.646446
227000 0.645358
228000 0.644271
229000 0.643186
230000 0.642102
231000 0.641019
232000 0.639938
233000 0.638858
234000 0.637779
235000 0.636701
236000 0.635625
237000 0.63455
238000 0.633477
239000 0.632405
240000 0.631334
241000 0.630264
242000 0.629195
243000 0.628128
244000 0.627062
245000 0.625997
246000 0.624934
247000 0.623871
248000 0.62281
249000 0.62175
250000 0.620691
251000 0.619633
252000 0.618576
253000 0.617521
254000 0.616467
255000 0.615413
256000 0.614361
257000 0.61331
258000 0.61226
259000 0.611212
260000 0.610164
261000 0.609117
262000 0.608071
263000 0.607027
264000 0.605983
265000 0.604941
266000 0.603899
267000 0.602859
268000 0.601819
269000 0.600781
270000 0.599743
271000 0.598707
272000 0.597672
273000 0.596637
274000 0.595603
275000 0.594571
276000 0.593539
277000 0.592508
278000 0.591479
279000 0.59045
280000 0.589422
281000 0.588395
282000 0.587369
283000 0.586343
284000 0.585319
285000 0.584295
286000 0.583273
287000 0.582251
288000 0.58123
289000 0.58021
290000 0.579191
291000 0.578173
292000 0.577155
293000 0.576138
294000 0.575122
295000 0.574107
296000 0.573093
297000 0.572079
298000 0.571067
299000 0.570055
300000 0.569044
301000 0.568033
302000 0.567024
303000 0.566015
304000 0.565007
305000 0.563999
306000 0.562993
307000 0.561987
308000 0.560981
309000 0.559977
310000 0.558973
311000 0.55797
312000 0.556968
313000 0.555966
314000 0.554965
315000 0.553965
316000 0.552965
317000 0.551966
318000 0.550968
319000 0.54997
320000 0.548973
321000 0.547977
322000 0.546981
323000 0.545986
324000 0.544991
325000 0.543998
326000 0.543004
327000 0.542012
328000 0.54102
329000 0.540028
330000 0.539037
331000 0.538047
332000 0.537057
333000 0.536068
334000 0.53508
335000 0.534092
336000 0.533104
337000 0.532117
338000 0.531131
339000 0.530145
340000 0.52916
341000 0.528175
342000 0.527191
343000 0.526207
344000 0.525224
345000 0.524242
346000 0.523259
347000 0.522278
348000 0.521297
349000 0.520316
350000 0.519336
351000 0.518356
352000 0.517377
353000 0.516398
354000 0.515419
355000 0.514441
356000 0.513464
357000 0.512487
358000 0.51151
359000 0.510534
360000 0.509559
361000 0.508583
362000 0.507608
363000 0.506634
364000 0.50566
365000 0.504686
366000 0.503713
367000 0.50274
368000 0.501768
369000 0.500796
370000 0.499824
371000 0.498852
372000 0.497882
373000 0.496911
374000 0.495941
375000 0.494971
376000 0.494001
377000 0.493032
378000 0.492063
379000 0.491094
380000 0.490126
381000 0.489158
382000 0.488191
383000 0.487223
384000 0.486256
385000 0.48529
386000 0.484323
387000 0.483357
388000 0.482392
389000 0.481426
390000 0.480461
391000 0.479496
392000 0.478531
393000 0.477567
394000 0.476602
395000 0.475639
396000 0.474675
397000 0.473711
398000 0.472748
399000 0.471785
400000 0.470822
401000 0.46986
402000 0.468898
403000 0.467936
404000 0.466974
405000 0.466012
406000 0.465051
407000 0.464089
408000 0.463128
409000 0.462167
410000 0.461207
411000 0.460246
412000 0.459286
413000 0.458326
414000 0.457365
415000 0.456406
416000 0.455446
417000 0.454486
418000 0.453527
419000 0.452567
420000 0.451608
421000 0.450649
422000 0.44969
423000 0.448732
424000 0.447773
425000 0.446814
426000 0.445856
427000 0.444897
428000 0.443939
429000 0.442981
430000 0.442023
431000 0.441065
432000 0.440107
433000 0.439149
434000 0.438191
435000 0.437233
436000 0.436275
437000 0.435318
438000 0.43436
439000 0.433403
440000 0.432445
441000 0.431488
442000 0.43053
443000 0.429573
444000 0.428615
445000 0.427658
446000 0.4267
447000 0.425743
448000 0.424785
449000 0.423828
450000 0.42287
451000 0.421913
452000 0.420955
453000 0.419998
454000 0.41904
455000 0.418083
456000 0.417125
457000 0.416167
458000 0.415209
459000 0.414252
460000 0.413294
461000 0.412336
462000 0.411378
463000 0.41042
464000 0.409461
465000 0.408503
466000 0.407545
467000 0.406586
468000 0.405627
469000 0.404669
470000 0.40371
471000 0.402751
472000 0.401792
473000 0.400833
474000 0.399873
475000 0.398914
476000 0.397954
477000 0.396994
478000 0.396034
479000 0.395074
480000 0.394114
481000 0.393153
482000 0.392193
483000 0.391232
484000 0.390271
485000 0.38931
486000 0.388348
487000 0.387387
488000 0.386425
489000 0.385463
490000 0.3845
491000 0.383538
492000 0.382575
493000 0.381612
494000 0.380649
495000 0.379685
496000 0.378721
497000 0.377757
498000 0.376793
499000 0.375828
500000 0.374863
501000 0.373898
502000 0.372933
503000 0.371967
504000 0.371001
505000 0.370035
506000 0.369068
507000 0.368101
508000 0.367133
509000 0.366166
510000 0.365198
511000 0.364229
512000 0.36326
513000 0.362291
514000 0.361322
515000 0.360352
516000 0.359382
517000 0.358411
518000 0.35744
519000 0.356468
520000 0.355496
521000 0.354524
522000 0.353551
523000 0.352578
524000 0.351605
525000 0.350631
526000 0.349656
527000 0.348681
528000 0.347706
529000 0.34673
530000 0.345754
531000 0.344777
532000 0.3438
533000 0.342822
534000 0.341843
535000 0.340865
536000 0.339885
537000 0.338905
538000 0.337925
539000 0.336944
540000 0.335962
541000 0.33498
542000 0.333998
543000 0.333014
544000 0.332031
545000 0.331046
546000 0.330061
547000 0.329076
548000 0.328089
549000 0.327103
550000 0.326115
551000 0.325127
552000 0.324138
553000 0.323149
554000 0.322159
555000 0.321168
556000 0.320177
557000 0.319185
558000 0.318192
559000 0.317199
560000 0.316204
561000 0.315209
562000 0.314214
563000 0.313217
564000 0.31222
565000 0.311222
566000 0.310224
567000 0.309224
568000 0.308224
569000 0.307223
570000 0.306221
571000 0.305218
572000 0.304215
573000 0.303211
574000 0.302205
575000 0.301199
576000 0.300193
577000 0.299185
578000 0.298176
579000 0.297167
580000 0.296156
581000 0.295145
582000 0.294133
583000 0.293119
584000 0.292105
585000 0.29109
586000 0.290074
587000 0.289057
588000 0.288039
589000 0.28702
590000 0.286
591000 0.284978
592000 0.283956
593000 0.282933
594000 0.281909
595000 0.280883
596000 0.279857
597000 0.278829
598000 0.277801
599000 0.276771
600000 0.27574
601000 0.274708
602000 0.273674
603000 0.27264
604000 0.271604
605000 0.270567
606000 0.269529
607000 0.26849
608000 0.267449
609000 0.266408
610000 0.265364
611000 0.26432
612000 0.263274
613000 0.262227
614000 0.261179
615000 0.260129
616000 0.259078
617000 0.258025
618000 0.256972
619000 0.255916
620000 0.254859
621000 0.253801
622000 0.252742
623000 0.25168
624000 0.250618
625000 0.249553
626000 0.248488
627000 0.24742
628000 0.246352
629000 0.245281
630000 0.244209
631000 0.243135
632000 0.24206
633000 0.240983
634000 0.239904
635000 0.238824
636000 0.237742
637000 0.236658
638000 0.235572
639000 0.234484
640000 0.233395
641000 0.232304
642000 0.231211
643000 0.230116
644000 0.229019
645000 0.22792
646000 0.22682
647000 0.225717
648000 0.224612
649000 0.223506
650000 0.222397
651000 0.221286
652000 0.220173
653000 0.219058
654000 0.217941
655000 0.216821
656000 0.2157
657000 0.214576
658000 0.21345
659000 0.212321
660000 0.21119
661000 0.210057
662000 0.208922
663000 0.207784
664000 0.206643
665000 0.2055
666000 0.204355
667000 0.203207
668000 0.202056
669000 0.200903
670000 0.199747
671000 0.198588
672000 0.197427
673000 0.196263
674000 0.195096
675000 0.193926
676000 0.192753
677000 0.191578
678000 0.190399
679000 0.189217
680000 0.188033
681000 0.186845
682000 0.185654
683000 0.18446
684000 0.183262
685000 0.182062
686000 0.180858
687000 0.17965
688000 0.178439
689000 0.177225
690000 0.176007
691000 0.175608
692000 0.175608
693000 0.175608
694000 0.175608
695000 0.175608
696000 0.175608
697000 0.175608
698000 0.175608
699000 0.175608
700000 0.175608
701000 0.175608
702000 0.175608
703000 0.175608
704000 0.175608
705000 0.175608
706000 0.175608
707000 0.175608
708000 0.175608
709000 0.175608
710000 0.175608
711000 0.175608
712000 0.175608
713000 0.175608
714000 0.175608
715000 0.175608
716000 0.175608
717000 0.175608
718000 0.175608
719000 0.175608
720000 0.175608
721000 0.175608
722000 0.175608
723000 0.175608
724000 0.175608
725000 0.175608
726000 0.175608
727000 0.175608
728000 0.175608
729000 0.175608
730000 0.175608
731000 0.175608
732000 0.175608
733000 0.175608
734000 0.175608
735000 0.175608
736000 0.175608
737000 0.175608
738000 0.175608
739000 0.175608
740000 0.175608
741000 0.175608
742000 0.175608
743000 0.175608
744000 0.175608
745000 0.175608
746000 0.175608
747000 0.175608
748000 0.175608
749000 0.175608
750000 0.175608
751000 0.175608
752000 0.175608
753000 0.175608
754000 0.175608
755000 0.175608
756000 0.175608
757000 0.175608
758000 0.175608
759000 0.175608
760000 0.175608
761000 0.175608
762000 0.175608
763000 0.175608
764000 0.175608
765000 0.175608
766000 0.175608
767000 0.175608
768000 0.175608
769000 0.175608
770000 0.175608
771000 0.175608
772000 0.175608
773000 0.175608
774000 0.175608
775000 0.175608
776000 0.175608
777000 0.175608
778000 0.175608
779000 0.175608
780000 0.175608
781000 0.175608
782000 0.175608
783000 0.175608
784000 0.175608
785000 0.175608
786000 0.175608
787000 0.175608
788000 0.175608
789000 0.175608
790000 0.175608
791000 0.175608
792000 0.175608
793000 0.175608
794000 0.175608
795000 0.175608
796000 0.175608
797000 0.175608
798000 0.175608
799000 0.175608
800000 0.175608
801000 0.175608
802000 0.175608
803000 0.175608
804000 0.175608
805000 0.175608
806000 0.175608
807000 0.175608
808000 0.175608
809000 0.175608
810000 0.175608
811000 0.175608
812000 0.175608
813000 0.175608
814000 0.175608
815000 0.175608
816000 0.175608
817000 0.175608
818000 0.175608
819000 0.175608
820000 0.175608
821000 0.175608
822000 0.175608
823000 0.175608
824000 0.175608
825000 0.175608
826000 0.175608
827000 0.175608
828000 0.175608
829000 0.175608
830000 0.175608
831000 0.175608
832000 0.175608
833000 0.175608
834000 0.175608
835000 0.175608
836000 0.175608
837000 0.175608
838000 0.175608
839000 0.175608
840000 0.175608
841000 0.175608
842000 0.175608
843000 0.175608
844000 0.175608
845000 0.175608
846000 0.175608
847000 0.175608
848000 0.175608
849000 0.175608
850000 0.175608
851000 0.175608
852000 0.175608
853000 0.175608
854000 0.175608
855000 0.175608
856000 0.175608
857000 0.175608
858000 0.175608
859000 0.175608
860000 0.175608
861000 0.175608
862000 0.175608
863000 0.175608
864000 0.175608
865000 0.175608
866000 0.175608
867000 0.175608
868000 0.175608
869000 0.175608
870000 0.175608
871000 0.175608
872000 0.175608
873000 0.175608
874000 0.175608
875000 0.175608
876000 0.175608
877000 0.175608
878000 0.175608
879000 0.175608
880000 0.175608
881000 0.175608
882000 0.175608
883000 0.175608
884000 0.175608
885000 0.175608
886000 0.175608
887000 0.175608
888000 0.175608
889000 0.175608
890000 0.175608
891000 0.175608
892000 0.175608
893000 0.175608
894000 0.175608
895000 0.175608
896000 0.175608
897000 0.175608
898000 0.175608
899000 0.175608
900000 0.175608
901000 0.175608
902000 0.175608
903000 0.175608
904000 0.175608
905000 0.175608
906000 0.175608
907000 0.175608
908000 0.175608
909000 0.175608
910000 0.175608
911000 0.175608
912000 0.175608
913000 0.175608
914000 0.175608
915000 0.175608
916000 0.175608
917000 0.175608
918000 0.175608
919000 0.175608
920000 0.175608
921000 0.175608
922000 0.175608
923000 0.175608
924000 0.175608
925000 0.175608
926000 0.175608
927000 0.175608
928000 0.175608
929000 0.175608
930000 0.175608
931000 0.175608
932000 0.175608
933000 0.175608
934000 0.175608
935000 0.175608
936000 0.175608
937000 0.175608
938000 0.175608
939000 0.175608
940000 0.175608
941000 0.175608
942000 0.175608
943000 0.175608
944000 0.175608
945000 0.175608
946000 0.175608
947000 0.175608
948000 0.175608
949000 0.175608
950000 0.175608
951000 0.175608
952000 0.175608
953000 0.175608
954000 0.175608
955000 0.175608
956000 0.175608
957000 0.175608
958000 0.175608
959000 0.175608
960000 0.175608
961000 0.175608
962000 0.175608
963000 0.175608
964000 0.175608
965000 0.175608
966000 0.175608
967000 0.175608
968000 0.175608
969000 0.175608
970000 0.175608
971000 0.175608
972000 0.175608
973000 0.175608
974000 0.175608
975000 0.175608
976000 0.175608
977000 0.175608
978000 0.175608
979000 0.175608
980000 0.175608
981000 0.175608
982000 0.175608
983000 0.175608
984000 0.175608
985000 0.175608
986000 0.175608
987000 0.175608
988000 0.175608
989000 0.175608
990000 0.175608
991000 0.175608
992000 0.175608
993000 0.175608
994000 0.175608
995000 0.175608
996000 0.175608
997000 0.175608
998000 0.175608
999000 0.175608
1000000 0.175608
1001000 0.175608
1002000 0.175608
1003000 0.175608
1004000 0.175608
1005000 0.175608
1006000 0.175608
1007000 0.175608
1008000 0.175608
1009000 0.175608
1010000 0.175608
1011000 0.175608
1012000 0.175608
1013000 0.175608
1014000 0.175608
1015000 0.175608
1016000 0.175608
1017000 0.175608
1018000 0.175608
1019000 0.175608
1020000 0.175608
1021000 0.175608
1022000 0.175608
1023000 0.175608
1024000 0.175608
1025000 0.175608
1026000 0.175608
1027000 0.175608
1028000 0.175608
1029000 0.175608
1030000 0.175608
1031000 0.175608
1032000 0.175608
1033000 0.175608
1034000 0.175608
1035000 0.175608
1036000 0.175608
1037000 0.175608
1038000 0.175608
1039000 0.175608
1040000 0.175608
1041000 0.175608
1042000 0.175608
1043000 0.175608
1044000 0.175608
1045000 0.175608
1046000 0.175608
1047000 0.175608
1048000 0.175608
1049000 0.175608
1050000 0.175608
1051000 0.175608
1052000 0.175608
1053000 0.175608
1054000 0.175608
1055000 0.175608
1056000 0.175608
1057000 0.175608
1058000 0.175608
1059000 0.175608
1060000 0.175608
1061000 0.175608
1062000 0.175608
1063000 0.175608
1064000 0.175608
1065000 0.175608
1066000 0.175608
1067000 0.175608
1068000 0.175608
1069000 0.175608
1070000 0.175608
1071000 0.175608
1072000 0.175608
1073000 0.175608
1074000 0.175608
1075000 0.175608
1076000 0.175608
1077000 0.175608
1078000 0.175608
1079000 0.175608
1080000 0.175608
1081000 0.175608
1082000 0.175608
1083000 0.175608
1084000 0.175608
1085000 0.175608
1086000 0.175608
1087000 0.175608
1088000 0.175608
1089000 0.175608
1090000 0.175608
1091000 0.175608
1092000 0.175608
1093000 0.175608
1094000 0.175608
1095000 0.175608
1096000 0.175608
1097000 0.175608
1098000 0.175608
1099000 0.175608
1100000 0.175608
1101000 0.175608
1102000 0.175608
1103000 0.175608
1104000 0.175608
1105000 0.175608
1106000 0.175608
1107000 0.175608
1108000 0.175608
1109000 0.175608
1110000 0.175608
