# Time-averaged data for fix redRad3
# TimeStep c_layerRad3
540000 0.364511
541000 0.36353
542000 0.362548
543000 0.361566
544000 0.360583
545000 0.359599
546000 0.358615
547000 0.35763
548000 0.356645
549000 0.355659
550000 0.354672
551000 0.353685
552000 0.352697
553000 0.351708
554000 0.350719
555000 0.349729
556000 0.348738
557000 0.347746
558000 0.346754
559000 0.345761
560000 0.344768
561000 0.343774
562000 0.342779
563000 0.341783
564000 0.340786
565000 0.339789
566000 0.338791
567000 0.337792
568000 0.336793
569000 0.335792
570000 0.334791
571000 0.333789
572000 0.332786
573000 0.331782
574000 0.330778
575000 0.329772
576000 0.328766
577000 0.327759
578000 0.326751
579000 0.325742
580000 0.324732
581000 0.323721
582000 0.322709
583000 0.321697
584000 0.320683
585000 0.319668
586000 0.318653
587000 0.317636
588000 0.316619
589000 0.3156
590000 0.314581
591000 0.31356
592000 0.312538
593000 0.311516
594000 0.310492
595000 0.309467
596000 0.308441
597000 0.307414
598000 0.306386
599000 0.305357
600000 0.304326
601000 0.303295
602000 0.302262
603000 0.301228
604000 0.300193
605000 0.299157
606000 0.29812
607000 0.297081
608000 0.296041
609000 0.295
610000 0.293957
611000 0.292913
612000 0.291868
613000 0.290822
614000 0.289774
615000 0.288725
616000 0.287675
617000 0.286623
618000 0.28557
619000 0.284515
620000 0.283459
621000 0.282401
622000 0.281343
623000 0.280282
624000 0.27922
625000 0.278157
626000 0.277092
627000 0.276026
628000 0.274958
629000 0.273888
630000 0.272817
631000 0.271744
632000 0.27067
633000 0.269594
634000 0.268516
635000 0.267436
636000 0.266355
637000 0.265272
638000 0.264188
639000 0.263101
640000 0.262013
641000 0.260923
642000 0.259832
643000 0.258738
644000 0.257642
645000 0.256545
646000 0.255446
647000 0.254344
648000 0.253241
649000 0.252136
650000 0.251029
651000 0.24992
652000 0.248808
653000 0.247695
654000 0.246579
655000 0.245462
656000 0.244342
657000 0.24322
658000 0.242095
659000 0.240969
660000 0.23984
661000 0.238709
662000 0.237576
663000 0.23644
664000 0.235302
665000 0.234161
666000 0.233018
667000 0.231873
668000 0.230725
669000 0.229574
670000 0.228421
671000 0.227265
672000 0.226107
673000 0.224946
674000 0.223782
675000 0.222615
676000 0.221446
677000 0.220274
678000 0.219098
679000 0.21792
680000 0.216739
681000 0.215555
682000 0.214368
683000 0.213178
684000 0.211985
685000 0.210789
686000 0.209589
687000 0.208386
688000 0.20718
689000 0.205971
690000 0.204758
691000 0.203362
692000 0.201876
693000 0.200386
694000 0.198891
695000 0.197392
696000 0.195888
697000 0.19438
698000 0.192867
699000 0.19135
700000 0.189828
701000 0.188301
702000 0.186769
703000 0.185232
704000 0.18369
705000 0.182143
706000 0.18059
707000 0.179033
708000 0.177469
709000 0.1759
710000 0.175528
711000 0.175528
712000 0.175528
713000 0.175528
714000 0.175528
715000 0.175528
716000 0.175528
717000 0.175528
718000 0.175528
719000 0.175528
720000 0.175528
721000 0.175528
722000 0.175528
723000 0.175528
724000 0.175528
725000 0.175528
726000 0.175528
727000 0.175528
728000 0.175528
729000 0.175528
730000 0.175528
731000 0.175528
732000 0.175528
733000 0.175528
734000 0.175528
735000 0.175528
736000 0.175528
737000 0.175528
738000 0.175528
739000 0.175528
740000 0.175528
741000 0.175528
742000 0.175528
743000 0.175528
744000 0.175528
745000 0.175528
746000 0.175528
747000 0.175528
748000 0.175528
749000 0.175528
750000 0.175528
751000 0.175528
752000 0.175528
753000 0.175528
754000 0.175528
755000 0.175528
756000 0.175528
757000 0.175528
758000 0.175528
759000 0.175528
760000 0.175528
761000 0.175528
762000 0.175528
763000 0.175528
764000 0.175528
765000 0.175528
766000 0.175528
767000 0.175528
768000 0.175528
769000 0.175528
770000 0.175528
771000 0.175528
772000 0.175528
773000 0.175528
774000 0.175528
775000 0.175528
776000 0.175528
777000 0.175528
778000 0.175528
779000 0.175528
780000 0.175528
781000 0.175528
782000 0.175528
783000 0.175528
784000 0.175528
785000 0.175528
786000 0.175528
787000 0.175528
788000 0.175528
789000 0.175528
790000 0.175528
791000 0.175528
792000 0.175528
793000 0.175528
794000 0.175528
795000 0.175528
796000 0.175528
797000 0.175528
798000 0.175528
799000 0.175528
800000 0.175528
801000 0.175528
802000 0.175528
803000 0.175528
804000 0.175528
805000 0.175528
806000 0.175528
807000 0.175528
808000 0.175528
809000 0.175528
810000 0.175528
811000 0.175528
812000 0.175528
813000 0.175528
814000 0.175528
815000 0.175528
816000 0.175528
817000 0.175528
818000 0.175528
819000 0.175528
820000 0.175528
821000 0.175528
822000 0.175528
823000 0.175528
824000 0.175528
825000 0.175528
826000 0.175528
827000 0.175528
828000 0.175528
829000 0.175528
830000 0.175528
831000 0.175528
832000 0.175528
833000 0.175528
834000 0.175528
835000 0.175528
836000 0.175528
837000 0.175528
838000 0.175528
839000 0.175528
840000 0.175528
841000 0.175528
842000 0.175528
843000 0.175528
844000 0.175528
845000 0.175528
846000 0.175528
847000 0.175528
848000 0.175528
849000 0.175528
850000 0.175528
851000 0.175528
852000 0.175528
853000 0.175528
854000 0.175528
855000 0.175528
856000 0.175528
857000 0.175528
858000 0.175528
859000 0.175528
860000 0.175528
861000 0.175528
862000 0.175528
863000 0.175528
864000 0.175528
865000 0.175528
866000 0.175528
867000 0.175528
868000 0.175528
869000 0.175528
870000 0.175528
871000 0.175528
872000 0.175528
873000 0.175528
874000 0.175528
875000 0.175528
876000 0.175528
877000 0.175528
878000 0.175528
879000 0.175528
880000 0.175528
881000 0.175528
882000 0.175528
883000 0.175528
884000 0.175528
885000 0.175528
886000 0.175528
887000 0.175528
888000 0.175528
889000 0.175528
890000 0.175528
891000 0.175528
892000 0.175528
893000 0.175528
894000 0.175528
895000 0.175528
896000 0.175528
897000 0.175528
898000 0.175528
899000 0.175528
900000 0.175528
901000 0.175528
902000 0.175528
903000 0.175528
904000 0.175528
905000 0.175528
906000 0.175528
907000 0.175528
908000 0.175528
909000 0.175528
910000 0.175528
911000 0.175528
912000 0.175528
913000 0.175528
914000 0.175528
915000 0.175528
916000 0.175528
917000 0.175528
918000 0.175528
919000 0.175528
920000 0.175528
921000 0.175528
922000 0.175528
923000 0.175528
924000 0.175528
925000 0.175528
926000 0.175528
927000 0.175528
928000 0.175528
929000 0.175528
930000 0.175528
931000 0.175528
932000 0.175528
933000 0.175528
934000 0.175528
935000 0.175528
936000 0.175528
937000 0.175528
938000 0.175528
939000 0.175528
940000 0.175528
941000 0.175528
942000 0.175528
943000 0.175528
944000 0.175528
945000 0.175528
946000 0.175528
947000 0.175528
948000 0.175528
949000 0.175528
950000 0.175528
951000 0.175528
952000 0.175528
953000 0.175528
954000 0.175528
955000 0.175528
956000 0.175528
957000 0.175528
958000 0.175528
959000 0.175528
960000 0.175528
961000 0.175528
962000 0.175528
963000 0.175528
964000 0.175528
965000 0.175528
966000 0.175528
967000 0.175528
968000 0.175528
969000 0.175528
970000 0.175528
971000 0.175528
972000 0.175528
973000 0.175528
974000 0.175528
975000 0.175528
976000 0.175528
977000 0.175528
978000 0.175528
979000 0.175528
980000 0.175528
981000 0.175528
982000 0.175528
983000 0.175528
984000 0.175528
985000 0.175528
986000 0.175528
987000 0.175528
988000 0.175528
989000 0.175528
990000 0.175528
991000 0.175528
992000 0.175528
993000 0.175528
994000 0.175528
995000 0.175528
996000 0.175528
997000 0.175528
998000 0.175528
999000 0.175528
1000000 0.175528
1001000 0.175528
1002000 0.175528
1003000 0.175528
1004000 0.175528
1005000 0.175528
1006000 0.175528
1007000 0.175528
1008000 0.175528
1009000 0.175528
1010000 0.175528
1011000 0.175528
1012000 0.175528
1013000 0.175528
1014000 0.175528
1015000 0.175528
1016000 0.175528
1017000 0.175528
1018000 0.175528
1019000 0.175528
1020000 0.175528
1021000 0.175528
1022000 0.175528
1023000 0.175528
1024000 0.175528
1025000 0.175528
1026000 0.175528
1027000 0.175528
1028000 0.175528
1029000 0.175528
1030000 0.175528
1031000 0.175528
1032000 0.175528
1033000 0.175528
1034000 0.175528
1035000 0.175528
1036000 0.175528
1037000 0.175528
1038000 0.175528
1039000 0.175528
1040000 0.175528
1041000 0.175528
1042000 0.175528
1043000 0.175528
1044000 0.175528
1045000 0.175528
1046000 0.175528
1047000 0.175528
1048000 0.175528
1049000 0.175528
1050000 0.175528
1051000 0.175528
1052000 0.175528
1053000 0.175528
1054000 0.175528
1055000 0.175528
1056000 0.175528
1057000 0.175528
1058000 0.175528
1059000 0.175528
1060000 0.175528
1061000 0.175528
1062000 0.175528
1063000 0.175528
1064000 0.175528
1065000 0.175528
1066000 0.175528
1067000 0.175528
1068000 0.175528
1069000 0.175528
1070000 0.175528
1071000 0.175528
1072000 0.175528
1073000 0.175528
1074000 0.175528
1075000 0.175528
1076000 0.175528
1077000 0.175528
1078000 0.175528
1079000 0.175528
1080000 0.175528
1081000 0.175528
1082000 0.175528
1083000 0.175528
1084000 0.175528
1085000 0.175528
1086000 0.175528
1087000 0.175528
1088000 0.175528
1089000 0.175528
1090000 0.175528
1091000 0.175528
1092000 0.175528
1093000 0.175528
1094000 0.175528
1095000 0.175528
1096000 0.175528
1097000 0.175528
1098000 0.175528
1099000 0.175528
1100000 0.175528
1101000 0.175528
1102000 0.175528
1103000 0.175528
1104000 0.175528
1105000 0.175528
1106000 0.175528
1107000 0.175528
1108000 0.175528
1109000 0.175528
1110000 0.175528
