# Time-averaged data for fix redRad4
# TimeStep c_layerRad4
334000 0.566888
335000 0.565986
336000 0.565084
337000 0.564182
338000 0.563281
339000 0.562381
340000 0.561481
341000 0.560582
342000 0.559684
343000 0.558786
344000 0.557888
345000 0.556991
346000 0.556095
347000 0.555199
348000 0.554304
349000 0.553409
350000 0.552515
351000 0.551621
352000 0.550728
353000 0.549835
354000 0.548943
355000 0.548051
356000 0.54716
357000 0.546269
358000 0.545379
359000 0.544489
360000 0.5436
361000 0.542711
362000 0.541823
363000 0.540935
364000 0.540047
365000 0.53916
366000 0.538274
367000 0.537388
368000 0.536502
369000 0.535617
370000 0.534732
371000 0.533848
372000 0.532964
373000 0.532081
374000 0.531198
375000 0.530315
376000 0.529433
377000 0.528551
378000 0.52767
379000 0.526789
380000 0.525908
381000 0.525028
382000 0.524148
383000 0.523269
384000 0.52239
385000 0.521511
386000 0.520633
387000 0.519755
388000 0.518877
389000 0.518
390000 0.517123
391000 0.516247
392000 0.515371
393000 0.514495
394000 0.513619
395000 0.512744
396000 0.511869
397000 0.510995
398000 0.510121
399000 0.509247
400000 0.508373
401000 0.5075
402000 0.506627
403000 0.505755
404000 0.504882
405000 0.50401
406000 0.503139
407000 0.502267
408000 0.501396
409000 0.500525
410000 0.499655
411000 0.498784
412000 0.497914
413000 0.497045
414000 0.496175
415000 0.495306
416000 0.494437
417000 0.493568
418000 0.4927
419000 0.491831
420000 0.490963
421000 0.490096
422000 0.489228
423000 0.488361
424000 0.487494
425000 0.486627
426000 0.48576
427000 0.484894
428000 0.484027
429000 0.483161
430000 0.482296
431000 0.48143
432000 0.480565
433000 0.479699
434000 0.478834
435000 0.477969
436000 0.477105
437000 0.47624
438000 0.475376
439000 0.474512
440000 0.473648
441000 0.472784
442000 0.47192
443000 0.471057
444000 0.470193
445000 0.46933
446000 0.468467
447000 0.467604
448000 0.466741
449000 0.465879
450000 0.465016
451000 0.464154
452000 0.463291
453000 0.462429
454000 0.461567
455000 0.460705
456000 0.459843
457000 0.458982
458000 0.45812
459000 0.457259
460000 0.456397
461000 0.455536
462000 0.454675
463000 0.453813
464000 0.452952
465000 0.452091
466000 0.45123
467000 0.450369
468000 0.449509
469000 0.448648
470000 0.447787
471000 0.446926
472000 0.446066
473000 0.445205
474000 0.444345
475000 0.443484
476000 0.442624
477000 0.441763
478000 0.440903
479000 0.440043
480000 0.439182
481000 0.438322
482000 0.437462
483000 0.436601
484000 0.435741
485000 0.434881
486000 0.43402
487000 0.43316
488000 0.4323
489000 0.431439
490000 0.430579
491000 0.429718
492000 0.428858
493000 0.427998
494000 0.427137
495000 0.426277
496000 0.425416
497000 0.424555
498000 0.423695
499000 0.422834
500000 0.421973
501000 0.421113
502000 0.420252
503000 0.419391
504000 0.41853
505000 0.417669
506000 0.416807
507000 0.415946
508000 0.415085
509000 0.414223
510000 0.413362
511000 0.4125
512000 0.411638
513000 0.410776
514000 0.409914
515000 0.409052
516000 0.40819
517000 0.407328
518000 0.406465
519000 0.405603
520000 0.40474
521000 0.403877
522000 0.403014
523000 0.402151
524000 0.401288
525000 0.400424
526000 0.399561
527000 0.398697
528000 0.397833
529000 0.396969
530000 0.396104
531000 0.39524
532000 0.394375
533000 0.39351
534000 0.392645
535000 0.39178
536000 0.390915
537000 0.390049
538000 0.389183
539000 0.388317
540000 0.387451
541000 0.386584
542000 0.385717
543000 0.38485
544000 0.383983
545000 0.383116
546000 0.382248
547000 0.38138
548000 0.380512
549000 0.379643
550000 0.378774
551000 0.377905
552000 0.377036
553000 0.376166
554000 0.375296
555000 0.374426
556000 0.373556
557000 0.372685
558000 0.371814
559000 0.370943
560000 0.370071
561000 0.369199
562000 0.368327
563000 0.367454
564000 0.366581
565000 0.365708
566000 0.364834
567000 0.36396
568000 0.363086
569000 0.362211
570000 0.361336
571000 0.360461
572000 0.359585
573000 0.358709
574000 0.357832
575000 0.356955
576000 0.356078
577000 0.3552
578000 0.354322
579000 0.353443
580000 0.352564
581000 0.351685
582000 0.350805
583000 0.349925
584000 0.349044
585000 0.348163
586000 0.347282
587000 0.3464
588000 0.345517
589000 0.344634
590000 0.343751
591000 0.342867
592000 0.341983
593000 0.341098
594000 0.340213
595000 0.339327
596000 0.33844
597000 0.337554
598000 0.336666
599000 0.335778
600000 0.33489
601000 0.334001
602000 0.333112
603000 0.332222
604000 0.331331
605000 0.33044
606000 0.329548
607000 0.328656
608000 0.327763
609000 0.32687
610000 0.325976
611000 0.325081
612000 0.324186
613000 0.32329
614000 0.322394
615000 0.321497
616000 0.320599
617000 0.319701
618000 0.318802
619000 0.317902
620000 0.317002
621000 0.316101
622000 0.315199
623000 0.314297
624000 0.313394
625000 0.31249
626000 0.311586
627000 0.310681
628000 0.309775
629000 0.308868
630000 0.307961
631000 0.307053
632000 0.306144
633000 0.305235
634000 0.304325
635000 0.303413
636000 0.302502
637000 0.301589
638000 0.300676
639000 0.299761
640000 0.298846
641000 0.297931
642000 0.297014
643000 0.296096
644000 0.295178
645000 0.294259
646000 0.293339
647000 0.292418
648000 0.291496
649000 0.290573
650000 0.289649
651000 0.288725
652000 0.287799
653000 0.286873
654000 0.285946
655000 0.285017
656000 0.284088
657000 0.283158
658000 0.282227
659000 0.281295
660000 0.280361
661000 0.279427
662000 0.278492
663000 0.277556
664000 0.276619
665000 0.27568
666000 0.274741
667000 0.2738
668000 0.272859
669000 0.271916
670000 0.270973
671000 0.270028
672000 0.269082
673000 0.268135
674000 0.267186
675000 0.266237
676000 0.265286
677000 0.264334
678000 0.263381
679000 0.262427
680000 0.261472
681000 0.260515
682000 0.259557
683000 0.258598
684000 0.257637
685000 0.256676
686000 0.255712
687000 0.254748
688000 0.253782
689000 0.252815
690000 0.251847
691000 0.250877
692000 0.249906
693000 0.248933
694000 0.247959
695000 0.246984
696000 0.246007
697000 0.245028
698000 0.244048
699000 0.243067
700000 0.242084
701000 0.2411
702000 0.240114
703000 0.239126
704000 0.238137
705000 0.237146
706000 0.236154
707000 0.23516
708000 0.234164
709000 0.233167
710000 0.232168
711000 0.231167
712000 0.230165
713000 0.22916
714000 0.228154
715000 0.227147
716000 0.226137
717000 0.225126
718000 0.224112
719000 0.223097
720000 0.22208
721000 0.221061
722000 0.22004
723000 0.219018
724000 0.217993
725000 0.216966
726000 0.215937
727000 0.214906
728000 0.213873
729000 0.212838
730000 0.211801
731000 0.210761
732000 0.20972
733000 0.208676
734000 0.20763
735000 0.206582
736000 0.205531
737000 0.204478
738000 0.203423
739000 0.202365
740000 0.201305
741000 0.200243
742000 0.199178
743000 0.19811
744000 0.19704
745000 0.195968
746000 0.194892
747000 0.193815
748000 0.192734
749000 0.191651
750000 0.190565
751000 0.189476
752000 0.188385
753000 0.18729
754000 0.186193
755000 0.185093
756000 0.183989
757000 0.182883
758000 0.181774
759000 0.180661
760000 0.179546
761000 0.178427
762000 0.177305
763000 0.17618
764000 0.175838
765000 0.175838
766000 0.175838
767000 0.175838
768000 0.175838
769000 0.175838
770000 0.175838
771000 0.175838
772000 0.175838
773000 0.175838
774000 0.175838
775000 0.175838
776000 0.175838
777000 0.175838
778000 0.175838
779000 0.175838
780000 0.175838
781000 0.175838
782000 0.175838
783000 0.175838
784000 0.175838
785000 0.175838
786000 0.175838
787000 0.175838
788000 0.175838
789000 0.175838
790000 0.175838
791000 0.175838
792000 0.175838
793000 0.175838
794000 0.175838
795000 0.175838
796000 0.175838
797000 0.175838
798000 0.175838
799000 0.175838
800000 0.175838
801000 0.175838
802000 0.175838
803000 0.175838
804000 0.175838
805000 0.175838
806000 0.175838
807000 0.175838
808000 0.175838
809000 0.175838
810000 0.175838
811000 0.175838
812000 0.175838
813000 0.175838
814000 0.175838
815000 0.175838
816000 0.175838
817000 0.175838
818000 0.175838
819000 0.175838
820000 0.175838
821000 0.175838
822000 0.175838
823000 0.175838
824000 0.175838
825000 0.175838
826000 0.175838
827000 0.175838
828000 0.175838
829000 0.175838
830000 0.175838
831000 0.175838
832000 0.175838
833000 0.175838
834000 0.175838
835000 0.175838
836000 0.175838
837000 0.175838
838000 0.175838
839000 0.175838
840000 0.175838
841000 0.175838
842000 0.175838
843000 0.175838
844000 0.175838
845000 0.175838
846000 0.175838
847000 0.175838
848000 0.175838
849000 0.175838
850000 0.175838
851000 0.175838
852000 0.175838
853000 0.175838
854000 0.175838
855000 0.175838
856000 0.175838
857000 0.175838
858000 0.175838
859000 0.175838
860000 0.175838
861000 0.175838
862000 0.175838
863000 0.175838
864000 0.175838
865000 0.175838
866000 0.175838
867000 0.175838
868000 0.175838
869000 0.175838
870000 0.175838
871000 0.175838
872000 0.175838
873000 0.175838
874000 0.175838
875000 0.175838
876000 0.175838
877000 0.175838
878000 0.175838
879000 0.175838
880000 0.175838
881000 0.175838
882000 0.175838
883000 0.175838
884000 0.175838
885000 0.175838
886000 0.175838
887000 0.175838
888000 0.175838
889000 0.175838
890000 0.175838
891000 0.175838
892000 0.175838
893000 0.175838
894000 0.175838
895000 0.175838
896000 0.175838
897000 0.175838
898000 0.175838
899000 0.175838
900000 0.175838
901000 0.175838
902000 0.175838
903000 0.175838
904000 0.175838
905000 0.175838
906000 0.175838
907000 0.175838
908000 0.175838
909000 0.175838
910000 0.175838
911000 0.175838
912000 0.175838
913000 0.175838
914000 0.175838
915000 0.175838
916000 0.175838
917000 0.175838
918000 0.175838
919000 0.175838
920000 0.175838
921000 0.175838
922000 0.175838
923000 0.175838
924000 0.175838
925000 0.175838
926000 0.175838
927000 0.175838
928000 0.175838
929000 0.175838
930000 0.175838
931000 0.175838
932000 0.175838
933000 0.175838
934000 0.175838
935000 0.175838
936000 0.175838
937000 0.175838
938000 0.175838
939000 0.175838
940000 0.175838
941000 0.175838
942000 0.175838
943000 0.175838
944000 0.175838
945000 0.175838
946000 0.175838
947000 0.175838
948000 0.175838
949000 0.175838
950000 0.175838
951000 0.175838
952000 0.175838
953000 0.175838
954000 0.175838
955000 0.175838
956000 0.175838
957000 0.175838
958000 0.175838
959000 0.175838
960000 0.175838
961000 0.175838
962000 0.175838
963000 0.175838
964000 0.175838
965000 0.175838
966000 0.175838
967000 0.175838
968000 0.175838
969000 0.175838
970000 0.175838
971000 0.175838
972000 0.175838
973000 0.175838
974000 0.175838
975000 0.175838
976000 0.175838
977000 0.175838
978000 0.175838
979000 0.175838
980000 0.175838
981000 0.175838
982000 0.175838
983000 0.175838
984000 0.175838
985000 0.175838
986000 0.175838
987000 0.175838
988000 0.175838
989000 0.175838
990000 0.175838
991000 0.175838
992000 0.175838
993000 0.175838
994000 0.175838
995000 0.175838
996000 0.175838
997000 0.175838
998000 0.175838
999000 0.175838
1000000 0.175838
1001000 0.175838
1002000 0.175838
1003000 0.175838
1004000 0.175838
1005000 0.175838
1006000 0.175838
1007000 0.175838
1008000 0.175838
1009000 0.175838
1010000 0.175838
1011000 0.175838
1012000 0.175838
1013000 0.175838
1014000 0.175838
1015000 0.175838
1016000 0.175838
1017000 0.175838
1018000 0.175838
1019000 0.175838
1020000 0.175838
1021000 0.175838
1022000 0.175838
1023000 0.175838
1024000 0.175838
1025000 0.175838
1026000 0.175838
1027000 0.175838
1028000 0.175838
1029000 0.175838
1030000 0.175838
1031000 0.175838
1032000 0.175838
1033000 0.175838
1034000 0.175838
1035000 0.175838
1036000 0.175838
1037000 0.175838
1038000 0.175838
1039000 0.175838
1040000 0.175838
1041000 0.175838
1042000 0.175838
1043000 0.175838
1044000 0.175838
1045000 0.175838
1046000 0.175838
1047000 0.175838
1048000 0.175838
1049000 0.175838
1050000 0.175838
1051000 0.175838
1052000 0.175838
1053000 0.175838
1054000 0.175838
1055000 0.175838
1056000 0.175838
1057000 0.175838
1058000 0.175838
1059000 0.175838
1060000 0.175838
1061000 0.175838
1062000 0.175838
1063000 0.175838
1064000 0.175838
1065000 0.175838
1066000 0.175838
1067000 0.175838
1068000 0.175838
1069000 0.175838
1070000 0.175838
1071000 0.175838
1072000 0.175838
1073000 0.175838
1074000 0.175838
1075000 0.175838
1076000 0.175838
1077000 0.175838
1078000 0.175838
1079000 0.175838
1080000 0.175838
1081000 0.175838
1082000 0.175838
1083000 0.175838
1084000 0.175838
1085000 0.175838
1086000 0.175838
1087000 0.175838
1088000 0.175838
1089000 0.175838
1090000 0.175838
1091000 0.175838
1092000 0.175838
1093000 0.175838
1094000 0.175838
1095000 0.175838
1096000 0.175838
1097000 0.175838
1098000 0.175838
1099000 0.175838
1100000 0.175838
1101000 0.175838
1102000 0.175838
1103000 0.175838
1104000 0.175838
1105000 0.175838
1106000 0.175838
1107000 0.175838
1108000 0.175838
1109000 0.175838
1110000 0.175838
